Name,dt,Inf x1,L2 x1,FT x1,inf x5,L2 x5,FT x5,Inf x16,L2 x16,FT x16,Inf Q1,L2 Q1,FT Q1,inf Q3,L2 Q3,FT Q3,Inf Q5,L2 Q5,FT Q5,Inf E,L2 E,FT E
Euler,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Euler,0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Euler,0.125,0.700181228886649,0.434259446637764,1.71542793895551,0.701852269272306,0.433289080232161,1.76556390742599,0.719507958869055,0.429468589027206,2.23193256405535,0.718951388155902,0.429456457405592,2.26424072348946,3.14950995597104,2.54123490076383,2.30245410424267,7.48600333651054,6.92178859649392,0.321027942950617,0.03082650001955,0.0209674074468788,0.028366504651701
Euler,0.0625,0.221502869877502,0.11804496663687,0.590000436337207,0.218029944777378,0.117379768799793,0.600146107375348,0.192134911711845,0.114727571892333,0.687933429197772,0.190161108542402,0.11471796965788,0.691407767542276,1.22534804356395,0.916533793260179,8.27902886886696,1.89972019691659,1.50952131915067,34.0432610835935,0.0151303277490342,0.01049303619378,0.0115771740798893
Euler,0.03125,0.0599371313649705,0.0328879333311453,0.182566151063535,0.0590907480904427,0.0327231871866682,0.183517756312045,0.0520311214597214,0.0320679530467007,0.191272625713526,0.051414695135255,0.0320656175211374,0.191398015944637,0.37855262416058,0.247270405854088,1.45821483526793,0.590788663418617,0.406112883853358,6.46145777947538,0.00750361885122719,0.0052459328445343,0.00433908113617476
Euler,0.015625,0.0168229994311639,0.00994297647035675,0.0527030346750059,0.0166200686063362,0.00990444128087186,0.0529701244820888,0.0148846683104585,0.00975163407388678,0.0550847361983611,0.0147178490542186,0.00975109323840873,0.0550918742570955,0.0992459571109058,0.0654049775850955,0.490114725596245,0.152989238082687,0.106523740430972,1.73048685484111,0.00373552905078456,0.00262279218713805,0.00194696617543033
Euler,0.0078125,0.0051357988665383,0.00337547600440843,0.016231670810311,0.00508539925528141,0.00336638072530013,0.0163420030536201,0.00465326349621622,0.00333041685206025,0.017256768527769,0.00460816962660675,0.00333028929611798,0.017277700537709,0.0274055539114432,0.0186377085886939,0.14660406703433,0.0424092261185315,0.0304597053138338,0.493718339986474,0.00186344498103364,0.00131124114303873,0.000941844402252645
Leapfrog,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Leapfrog,0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Leapfrog,0.125,0.650167720702202,0.384756675251585,1.60303998235694,0.650964224710815,0.383709934082135,1.65142420091992,0.663813946415387,0.379583425580004,2.10167584986709,0.663441053290705,0.379570340132177,2.13294040899896,3.08188386404486,2.47446717262618,2.52506973071341,7.54168934478049,6.89566743450937,0.842571273117719,0.0308265000195429,0.0209671675915248,0.029527826953931
Leapfrog,0.0625,0.192358853685135,0.0927756763555013,0.51021080803613,0.18883435327881,0.0920386342012734,0.518039191092293,0.162501868444355,0.0890831474197297,0.584680843715668,0.160579682188465,0.0890725221855155,0.586888026100668,1.16199155189765,0.851556791602599,7.76471884171792,1.8316508089889,1.40784854617021,34.8407606576572,0.015130327748988,0.0104929962770629,0.0110040656151502
Leapfrog,0.03125,0.0450186095426249,0.0203364795118233,0.13634924185296,0.0441827201509446,0.020136957160031,0.136464262297191,0.0371352626067257,0.0193338210919363,0.136654696928916,0.0365685907547878,0.0193309843971969,0.136346491124278,0.335592920334116,0.213165279750985,1.19340877856911,0.521247632146931,0.345381849221004,5.44670912315325,0.00750361885108086,0.00524592723672422,0.00415970328334114
Leapfrog,0.015625,0.00936090240739445,0.00392060003112636,0.0289641484114369,0.00916003631053199,0.00386576529618924,0.0288447606976425,0.00743370107253695,0.00364265449347348,0.0274777106871849,0.00729206195092686,0.00364187693655403,0.0272896179628734,0.0776789278735681,0.0485818450847321,0.351582652317823,0.118749754849036,0.0767889916339468,1.23459061352463,0.00373552905044816,0.00262279105800846,0.00190011193985029
Leapfrog,0.0078125,0.00175076714746566,0.000978998397288741,0.00429151420390549,0.00176251049816862,0.000969101039081107,0.00421205044547943,0.00185678206511741,0.000929289457177573,0.00341863836611094,0.00185776452412186,0.000929157738418149,0.0033443594597888,0.0167068530049668,0.0104751296987736,0.0764633306629055,0.025575962503434,0.0160792191003574,0.249366144268967,0.00186344498264135,0.00131124087877509,0.000930006312369169
Nystrom,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nystrom,0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nystrom,0.125,0.00773976926326003,0.00326754258470789,0.0232047240327183,0.00738486404774153,0.00309879453129964,0.0225507104772661,0.00432905466274547,0.00232561704261568,0.0158976990335544,0.00405396156481519,0.00232245331685081,0.0150938293563894,0.166453276428327,0.114519282816639,0.935499496370805,0.260804354610636,0.168834212781087,2.53740106689435,1.67523141011428e-05,5.62443653800073e-06,8.01657739080142e-08
Nystrom,0.0625,0.000476984916185455,0.000204394514158091,0.00145174512634697,0.000455884840242781,0.000193807344658669,0.00140802931143603,0.000268506069679629,0.000145291802917962,0.000979002120219047,0.000252934911514067,0.00014509175915924,0.000941090150020384,0.0109153875224731,0.00745756548837615,0.0331271101391734,0.0185492197953233,0.0115581529997983,0.0821790974304511,1.69949557276006e-05,5.6717981163384e-06,8.01307475262192e-07
Nystrom,0.03125,2.98187772026978e-05,1.27727086543213e-05,9.06823324654534e-05,2.84972656734942e-05,1.21111448414692e-05,8.79434590717142e-05,1.67740329353706e-05,9.07965706477979e-06,6.11409051650697e-05,1.58052452474016e-05,9.06715441775633e-06,5.88050615419534e-05,0.000683094418838877,0.000466645249028685,0.00196033612715549,0.00116128443074196,0.000725182569343685,0.00521603882420972,1.70100419241148e-05,5.67636314196474e-06,8.55855645687242e-07
Nystrom,0.015625,1.86369658018157e-06,7.98241410736415e-07,5.66727209592592e-06,1.78104051907582e-06,7.56899293549546e-07,5.49607992233197e-06,1.04831896502357e-06,5.67460689534776e-07,3.82107068782755e-06,9.87797106401342e-07,5.66679518753519e-07,3.67521734946345e-06,4.26896544610059e-05,2.91623512621544e-05,0.000122095602810599,7.2521298489092e-05,4.53182567985146e-05,0.000324595621554957,1.70109727400947e-05,5.67665442954555e-06,8.59261549024382e-07
Nystrom,0.0078125,1.16479477838001e-07,4.98891773569921e-08,3.54205263288401e-07,1.11313925213151e-07,4.73053987640711e-08,3.43502841594093e-07,6.55193904488756e-08,3.54660416372886e-08,2.38816295201545e-07,6.17372368037666e-08,3.5417224795327e-08,2.29700801046226e-07,2.66810934457664e-06,1.82257340345854e-06,7.62960814805414e-06,4.47526840088471e-06,2.8297429598441e-06,1.88738782643321e-05,1.70111869742806e-05,5.67667265333928e-06,8.59474330816568e-07
Ruth,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ruth,0.25,0.00127849044568456,0.000490854085534063,0.00354370903151106,0.00120482252951045,0.000460954395539372,0.00342660133919256,0.000670059455471057,0.000325033564743734,0.00245600042401987,0.000577499359564139,0.000318781836427365,0.00214923947868881,0.0272291372869397,0.018680962268016,0.0626885726872579,0.0461843903200167,0.0291415047654205,0.158548968712554,5.35581156926312e-05,3.388073472224e-05,2.45001218911467e-05
Ruth,0.125,0.000279217544352824,0.000104791611795378,0.000371393817450072,0.000248753529195999,9.36532103842531e-05,0.000351566900612396,6.46646206366575e-05,2.07048197963699e-05,5.44322157379467e-05,3.30772879396534e-05,1.74907389845781e-05,0.000123763992843769,0.00161844553680746,0.00110917041596009,0.00477021362800673,0.00273895852552416,0.00167291643422936,0.0087710980602241,1.80531474194279e-05,7.21110221527689e-06,2.19099618625762e-06
Ruth,0.0625,3.81494665331282e-06,1.5451935018791e-06,1.17426472339451e-05,3.61485411463557e-06,1.43079894461681e-06,1.12727456913134e-05,1.84691950416884e-06,8.48066575684086e-07,6.72830756728469e-06,1.70436725220808e-06,8.45302768928338e-07,6.35145765152033e-06,9.84864156174047e-05,6.8216273478808e-05,0.000265424691509688,0.000163381738423244,0.000100330065936227,0.000354131962034858,1.70274563620065e-05,5.72999643760894e-06,4.85319027188069e-07
Ruth,0.03125,1.90533498557466e-07,8.87668437012656e-08,5.82170888776102e-07,1.78158554170903e-07,8.19246366810126e-08,5.50535256884469e-07,9.12238546271143e-08,4.64609183499255e-08,2.48305221824463e-07,9.1273099762879e-08,4.62877400904986e-08,2.24598030151734e-07,5.82786452441507e-06,4.1140776381165e-06,1.2976141796501e-05,9.71903226471994e-06,6.21634602989413e-06,3.93607817042537e-06,1.70112047839233e-05,5.68080578670725e-06,8.13158883339327e-07
Ruth,0.015625,1.09052608957231e-08,8.34796019046293e-09,1.77855927564455e-08,1.09168772863318e-08,8.13113570168271e-09,1.55044154718716e-08,1.1406033042581e-08,7.22569163535015e-09,5.88188410887892e-09,1.14121784441803e-08,7.22226438479054e-09,7.40992075201347e-09,3.35625225641146e-07,2.47764934661719e-07,4.01046048139673e-07,6.1302377421895e-07,4.91305735503841e-07,3.41786591721042e-06,1.7011029267211e-05,5.67715045392959e-06,8.53724790195187e-07
